POLYMER_USED,DRUG,WATER_PH,CONCENTRATION,CAPACITY,SOURCE
Vinylpyridine,naproxen,6.0,2.0,0.0798,https://link.springer.com/article/10.1007/s11356-022-19130-0
Vinylpyridine,ibuprofen,6.0,2.0,0.0789,https://link.springer.com/article/10.1007/s11356-022-19130-0
CP-APM,Cd(II),5.0,100.0,43.5,https://www.sciencedirect.com/science/article/pii/S0141813022004779
Poly(N-isopropylacrylamide) ferrogel,Silver,6.6,100.0,13.6,https://www.sciencedirect.com/science/article/pii/S2213343718305608
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.001572,0.01272,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.008116,0.0641066666666667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.01591,0.126616666666667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.0254,0.425733333333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.0246,0.7375,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,7.0,0.001922,0.0654733333333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,7.0,0.00352,0.108666666666667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,7.0,0.007217,0.380128333333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,7.0,0.007517,0.433728333333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,1.404e-05,3.658e-05,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0001826,0.0003156333333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0002444,0.0004694833333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0002949,0.0014783,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,8.2,2.247e-05,6.005e-05,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,8.2,0.0001124,0.0002249933333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,8.2,0.0002388,0.00049405,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,8.2,0.0002781,0.0006556,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Trimethoprim,8.2,0.0003062,0.0008643333333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Graphene oxide (GO),Atenolol,2.0,60.0,116.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Graphene oxide,Doxorubicin,3.4,350.0,1428.57,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic graphene oxide functionalized with nitricacid(NDMGO),Ciprofloxacin,9.0,50.0,334.78,https://link.springer.com/article/10.1007/s41742-025-00825-4
GO/calcium alginate fibers,Ciprofloxacin,5.9,60.0,66.25,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4@SiO2 Chitosan/GO,Tetracycline,6.0,50.0,32.5,https://link.springer.com/article/10.1007/s41742-025-00825-4
Thiourea-dioxide-reduced magnetic graphene oxide (TDMGO),Tetracycline,4.0,100.0,1233.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Diethylenetriaminepenta-acetic acid-functionalized magnetic graphene oxide (DDMGO),Tetracycline,3.0,50.0,110.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Diethylenetriaminepenta-acetic acid-functionalized magnetic graphene oxide (DDMGO),Ciprofloxacin,8.0,50.0,300.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Pristine graphene,Sulfamethoxazole,2.0,100.0,239.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Graphene oxide nanoparticles,Metformin,6.26,300.0,122.61,https://link.springer.com/article/10.1007/s41742-025-00825-4
Graphene oxide-ionic liquids,Ketoprofen,8.0,50.0,87.88,https://link.springer.com/article/10.1007/s41742-025-00825-4
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Ketoprofen,7.0,20.0,468.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Norfloxacin,10.0,20.0,158.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic genipin-crosslinked chitosan/graphene oxide-SO3H composite,Ibuprofen,6.0,10.0,138.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Graphene oxide,Carbamazepine,2.0,50.0,28.24,https://link.springer.com/article/10.1007/s41742-025-00825-4
Graphene oxide-ionic liquids,Carbamazepine,2.0,50.0,61.88,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4 nanoparticle,Levofloxacin,6.5,20.0,6.848,https://link.springer.com/article/10.1007/s41742-025-00825-4
NiFe2O4/biochar composites,Levofloxacin,6.0,40.0,172.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Biochar/MgFe2O4,Levofloxacin,5.0,100.0,115.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic mesoporous silica microspheres,Acetaminophen,5.0,150.0,311.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Norfloxacin,8.12,15.0,1.64,https://link.springer.com/article/10.1007/s41742-025-00825-4
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Ofloxacin,8.87,15.0,1.26,https://link.springer.com/article/10.1007/s41742-025-00825-4
MgFe2O4,Chlorpyrifos,10.0,20.0,4461.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
MgO,Linezolid antibiotic,10.0,100.0,123.45,https://link.springer.com/article/10.1007/s41742-025-00825-4
ZnO-MgO nanocomposites,Linezolid antibiotic,10.0,100.0,140.28,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4@C Matrix,Acetylsalicylic acid,3.0,100.0,234.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4/Douglas fir biochar,Acetylsalicylic acid,8.0,100.0,150.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic Fe3O4 NPs coated zeolite,Cephalexin,7.0,40.0,25.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
MnO2@carbonmicrospheres,Amoxicillin,7.0,40.0,16.094,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic cadmiumbased MOFs modified with chitosan ,,,,,
(Fe3O4@Cd-MOF@CS),Amoxicillin,8.0,50.0,103.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Mn-Zn ferrite/biochar (MZF-BC),Tetracycline,3.0,50.0,142.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Tetracycline,8.0,100.0,388.52,https://link.springer.com/article/10.1007/s41742-025-00825-4
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Cefotaxime,4.0,100.0,309.26,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4/CD/AC/SA,Norfloxacin,5.0,20.0,2.551,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4/red mud,Ciprofloxacin,6.0,3.0,110.15,https://link.springer.com/article/10.1007/s41742-025-00825-4
Amine-coated magnetic Nanocomposite NiFe2O4@SiO2,Ibuprofen,7.0,12.0,59.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Rape straw biomass fiber/β-Cyclodextrin/Fe3O4,Ibuprofen,6.0,100.0,48.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Plantain peel activated carbon-supported zinc oxide (PPAC-ZnO) nanocomposite,Chloroquine for COVID-19 treatment,5.0,50.0,50.5,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyacrylonitrile/Polyaniline (PAN/PANI),Chloroxylenol,7.0,50.0,429.18,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyacrylonitrile/Polyaniline (PAN/PANI),Ibuprofen,7.0,50.0,613.5,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyacrylonitrile/Polyaniline (PAN/PANI),N-diethyl-meta-toluamide,7.0,50.0,384.61,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Enrofloxacin,6.0,100.0,78.27,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Ciprofloxacin,6.0,100.0,76.61,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Norfloxacin,6.0,100.0,68.9,https://link.springer.com/article/10.1007/s41742-025-00825-4
PPy-PANI copolymer,Metronidazole,6.2,10.0,63.84,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole),Phenylbutazone,6.0,0.1,238.8,https://link.springer.com/article/10.1007/s41742-025-00825-4
Functional Polyaniline/multiwalled carbon nanotube composite (PANI/MWCNT),Meloxicam,2.0,0.1,221.2,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyaniline-deposited cellulose fiber composite,Meloxicam,2.0,2.0,169.5,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Anti-inflammatory,6.0,0.1,159.9,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Phenylbutazone,6.0,0.1,172.7,https://link.springer.com/article/10.1007/s41742-025-00825-4
Pristine polypyrrole,Diclofenac,6.0,1.5,221.23,https://link.springer.com/article/10.1007/s41742-025-00825-4
Pristine polypyrrole,Moxidectin,6.0,1.5,87.46,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polypyrrole/Zinc oxide (PPy/ZnO),Paracetamol,7.0,5.0,25.51,https://link.springer.com/article/10.1007/s41742-025-00825-4
Amberlite-XAD-4 polymer,Cephalexin,3.0,25.0,357.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(styrene-block-acrylic acid) deblock copolymer/Fe3O4 magnetic,Ciprofloxacin,7.0,5.0,15.52,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyaniline/Graphene Oxide Based Nanocomposites,Ciprofloxacin,6.0,100.0,106.38,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyaniline-coated magnetic nanoparticles,Diclofenac,4.0,25.0,34.43,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4 coated polymer (clay: chitosan) composite,Atenolol,10.0,40.0,15.6,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4 coated polymer (clay: chitosan) composite,Ciprofloxacin,7.0,40.0,39.1,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4 coated polymer (clay: chitosan) composite,Gemfibrozil,4.0,40.0,24.8,https://link.springer.com/article/10.1007/s41742-025-00825-4
Chitosan-carbon nanotubes,Ciprofloxacin,7.0,40.0,23.7,https://link.springer.com/article/10.1007/s41742-025-00825-4
Chitosan-carbon nanotubes,Sulfamethoxazole,7.0,40.0,25.17,https://link.springer.com/article/10.1007/s41742-025-00825-4
